train_loss,epoch,step,val_loss,test_loss
0.5851517915725708,17,361,,
0.7463036775588989,17,362,,
0.7470672726631165,17,363,,
1.2553876638412476,17,364,,
0.9104099869728088,17,365,,
0.5857906937599182,17,366,,
0.5201148390769958,17,367,,
0.7154676914215088,17,368,,
0.6996833682060242,17,369,,
0.5798450112342834,17,370,,
0.5209528803825378,17,371,,
0.6679614186286926,17,372,,
0.794219970703125,17,373,,
0.7909977436065674,17,374,,
1.2213237285614014,17,375,,
0.6736360192298889,17,376,,
0.4308643341064453,17,377,,
,17,377,0.5712434649467468,
0.44536760449409485,18,378,,
0.7724868655204773,18,379,,
0.799087643623352,18,380,,
0.7520426511764526,18,381,,
0.579831063747406,18,382,,
0.7367797493934631,18,383,,
0.748173177242279,18,384,,
1.2521218061447144,18,385,,
0.9040533304214478,18,386,,
0.5720341205596924,18,387,,
0.5130826234817505,18,388,,
0.7093884348869324,18,389,,
0.6968032717704773,18,390,,
0.5799793004989624,18,391,,
0.5234674215316772,18,392,,
0.6575713157653809,18,393,,
0.7961227893829346,18,394,,
0.7897454500198364,18,395,,
1.2174646854400635,18,396,,
0.6670153737068176,18,397,,
0.42581239342689514,18,398,,
,18,398,0.5690150260925293,
0.4370177388191223,19,399,,
0.7779441475868225,19,400,,
0.796709418296814,19,401,,
0.7531625032424927,19,402,,
0.5755994319915771,19,403,,
0.7287363409996033,19,404,,
0.748891294002533,19,405,,
1.2490936517715454,19,406,,
0.8984817862510681,19,407,,
0.5604474544525146,19,408,,
0.5074916481971741,19,409,,
0.7040194272994995,19,410,,
0.6939210891723633,19,411,,
0.579791784286499,19,412,,
0.5255776643753052,19,413,,
0.6484596729278564,19,414,,
0.7981320023536682,19,415,,
0.7894219756126404,19,416,,
1.2143237590789795,19,417,,
0.6611363291740417,19,418,,
0.4218238592147827,19,419,,
,19,419,0.5671213269233704,
,20,420,,0.5671213269233704
